Time, y(t)
1.85,0.43
1.85,0.43
1.85,0.43
1.85,0.43
1.85,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.86,0.43
1.87,0.43
1.87,0.43
1.87,0.43
1.87,0.43
1.87,0.43
1.87,0.44
1.87,0.44
1.87,0.44
1.87,0.44
1.87,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.88,0.44
1.89,0.44
1.89,0.44
1.89,0.44
1.89,0.44
1.89,0.45
1.89,0.45
1.89,0.45
1.89,0.45
1.89,0.45
1.89,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.9,0.45
1.91,0.45
1.91,0.45
1.91,0.45
1.91,0.45
1.91,0.46
1.91,0.46
1.91,0.46
1.91,0.46
1.91,0.46
1.91,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.92,0.46
1.93,0.46
1.93,0.46
1.93,0.46
1.93,0.46
1.93,0.47
1.93,0.47
1.93,0.47
1.93,0.47
1.93,0.47
1.93,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.94,0.47
1.95,0.47
1.95,0.47
1.95,0.47
1.95,0.47
1.95,0.47
1.95,0.48
1.95,0.48
1.95,0.48
1.95,0.48
1.95,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.96,0.48
1.97,0.48
1.97,0.48
1.97,0.48
1.97,0.48
1.97,0.48
1.97,0.49
1.97,0.49
1.97,0.49
1.97,0.49
1.97,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.98,0.49
1.99,0.49
1.99,0.49
1.99,0.49
1.99,0.49
1.99,0.49
1.99,0.49
1.99,0.5
1.99,0.5
1.99,0.5
1.99,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2,0.5
2.01,0.5
2.01,0.5
2.01,0.5
2.01,0.5
2.01,0.5
2.01,0.5
2.01,0.51
2.01,0.51
2.01,0.51
2.01,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.02,0.51
2.03,0.51
2.03,0.51
2.03,0.51
2.03,0.51
2.03,0.51
2.03,0.51
2.03,0.52
2.03,0.52
2.03,0.52
2.03,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.04,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.52
2.05,0.53
2.05,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.06,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.07,0.53
2.08,0.53
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.08,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.09,0.54
2.1,0.54
2.1,0.54
2.1,0.54
2.1,0.54
2.1,0.54
2.1,0.54
2.1,0.55
2.1,0.55
2.1,0.55
2.1,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.11,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.12,0.55
2.13,0.55
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.13,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.14,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.56
2.15,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.16,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.17,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.18,0.57
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.19,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.2,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.21,0.58
2.22,0.58
2.22,0.58
2.22,0.58
2.22,0.58
2.22,0.59
2.22,0.59
2.22,0.59
2.22,0.59
2.22,0.59
2.22,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.23,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.24,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.25,0.59
2.26,0.59
2.26,0.59
2.26,0.59
2.26,0.59
2.26,0.59
2.26,0.59
2.26,0.6
2.26,0.6
2.26,0.6
2.26,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.27,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.28,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.29,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.3,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.6
2.31,0.61
2.31,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.32,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.33,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.34,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.35,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.36,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.37,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.38,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.39,0.61
2.4,0.61
2.4,0.61
2.4,0.61
2.4,0.61
2.4,0.61
2.4,0.61
2.4,0.61
2.4,0.62
2.4,0.62
2.4,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.41,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.42,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.43,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.44,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.45,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.46,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.47,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.48,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.49,0.62
2.5,0.62
2.5,0.62
2.5,0.61
2.5,0.61
2.5,0.61
2.5,0.61
2.5,0.61
2.5,0.61
2.5,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.51,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.52,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.53,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.54,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.55,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.56,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.57,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.58,0.61
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.59,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.6,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.61,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.62,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.6
2.63,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.64,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.65,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.66,0.59
2.67,0.59
2.67,0.59
2.67,0.59
2.67,0.59
2.67,0.59
2.67,0.59
2.67,0.59
2.67,0.58
2.67,0.58
2.67,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.68,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.69,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.7,0.58
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.71,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.72,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.57
2.73,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.74,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.75,0.56
2.76,0.56
2.76,0.56
2.76,0.56
2.76,0.56
2.76,0.56
2.76,0.55
2.76,0.55
2.76,0.55
2.76,0.55
2.76,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.77,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.55
2.78,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.79,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.8,0.54
2.81,0.54
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.81,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.82,0.53
2.83,0.53
2.83,0.53
2.83,0.52
2.83,0.52
2.83,0.52
2.83,0.52
2.83,0.52
2.83,0.52
2.83,0.52
2.83,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.84,0.52
2.85,0.52
2.85,0.52
2.85,0.51
2.85,0.51
2.85,0.51
2.85,0.51
2.85,0.51
2.85,0.51
2.85,0.51
2.85,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.86,0.51
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.87,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.5
2.88,0.49
2.88,0.49
2.88,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.89,0.49
2.9,0.49
2.9,0.49
2.9,0.49
2.9,0.49
2.9,0.48
2.9,0.48
2.9,0.48
2.9,0.48
2.9,0.48
2.9,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.91,0.48
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.92,0.47
2.93,0.47
2.93,0.47
2.93,0.47
2.93,0.47
2.93,0.47
2.93,0.47
2.93,0.46
2.93,0.46
2.93,0.46
2.93,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.94,0.46
2.95,0.46
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.95,0.45
2.96,0.45
2.96,0.45
2.96,0.45
2.96,0.45
2.96,0.45
2.96,0.45
2.96,0.44
2.96,0.44
2.96,0.44
2.96,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.97,0.44
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.98,0.43
2.99,0.43
2.99,0.43
2.99,0.43
2.99,0.43
2.99,0.42
2.99,0.42
2.99,0.42
2.99,0.42
2.99,0.42
2.99,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.42
3,0.41
3,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.01,0.41
3.02,0.41
3.02,0.41
3.02,0.4
3.02,0.4
3.02,0.4
3.02,0.4
3.02,0.4
3.02,0.4
3.02,0.4
3.02,0.4
3.03,0.4
3.03,0.4
3.03,0.4
3.03,0.4
3.03,0.4
3.03,0.39
3.03,0.39
3.03,0.39
3.03,0.39
3.03,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.39
3.04,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.05,0.38
3.06,0.38
3.06,0.38
3.06,0.38
3.06,0.37
3.06,0.37
3.06,0.37
3.06,0.37
3.06,0.37
3.06,0.37
3.06,0.37
3.07,0.37
3.07,0.37
3.07,0.37
3.07,0.37
3.07,0.37
3.07,0.37
3.07,0.37
3.07,0.36
3.07,0.36
3.07,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.08,0.36
3.09,0.36
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.09,0.35
3.1,0.35
3.1,0.35
3.1,0.35
3.1,0.35
3.1,0.35
3.1,0.34
3.1,0.34
3.1,0.34
3.1,0.34
3.1,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.34
3.11,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.12,0.33
3.13,0.33
3.13,0.33
3.13,0.33
3.13,0.32
3.13,0.32
3.13,0.32
3.13,0.32
3.13,0.32
3.13,0.32
3.13,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.32
3.14,0.31
3.14,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.15,0.31
3.16,0.31
3.16,0.31
3.16,0.31
3.16,0.3
3.16,0.3
3.16,0.3
3.16,0.3
3.16,0.3
3.16,0.3
3.16,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.3
3.17,0.29
3.17,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.18,0.29
3.19,0.29
3.19,0.29
3.19,0.29
3.19,0.28
3.19,0.28
3.19,0.28
3.19,0.28
3.19,0.28
3.19,0.28
3.19,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.28
3.2,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.21,0.27
3.22,0.27
3.22,0.27
3.22,0.27
3.22,0.27
3.22,0.27
3.22,0.26
3.22,0.26
3.22,0.26
3.22,0.26
3.22,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.23,0.26
3.24,0.26
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.24,0.25
3.25,0.25
3.25,0.25
3.25,0.25
3.25,0.25
3.25,0.25
3.25,0.25
3.25,0.25
3.25,0.24
3.25,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.26,0.24
3.27,0.24
3.27,0.24
3.27,0.24
3.27,0.24
3.27,0.23
3.27,0.23
3.27,0.23
3.27,0.23
3.27,0.23
3.27,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.28,0.23
3.29,0.23
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.29,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.22
3.3,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.31,0.21
3.32,0.21
3.32,0.21
3.32,0.21
3.32,0.21
3.32,0.21
3.32,0.21
3.32,0.2
3.32,0.2
3.32,0.2
3.32,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.33,0.2
3.34,0.2
3.34,0.2
3.34,0.2
3.34,0.2
3.34,0.19
3.34,0.19
3.34,0.19
3.34,0.19
3.34,0.19
3.34,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.35,0.19
3.36,0.19
3.36,0.19
3.36,0.18
3.36,0.18
3.36,0.18
3.36,0.18
3.36,0.18
3.36,0.18
3.36,0.18
3.36,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.37,0.18
3.38,0.18
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.38,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.17
3.39,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.4,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.16
3.41,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.42,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.15
3.43,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.44,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.45,0.14
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.46,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.47,0.13
3.48,0.13
3.48,0.13
3.48,0.12
3.48,0.12
3.48,0.12
3.48,0.12
3.48,0.12
3.48,0.12
3.48,0.12
3.48,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.49,0.12
3.5,0.12
3.5,0.12
3.5,0.12
3.5,0.12
3.5,0.11
3.5,0.11
3.5,0.11
3.5,0.11
3.5,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.51,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.11
3.52,0.1
3.52,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.53,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.54,0.1
3.55,0.1
3.55,0.1
3.55,0.1
3.55,0.09
3.55,0.09
3.55,0.09
3.55,0.09
3.55,0.09
3.55,0.09
3.55,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.56,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.09
3.57,0.08
3.57,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.58,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.59,0.08
3.6,0.08
3.6,0.08
3.6,0.08
3.6,0.08
3.6,0.08
3.6,0.07
3.6,0.07
3.6,0.07
