0.815101,0.849999,0.805882
0.824316,0.859999,0.815101
0.833527,0.869999,0.824316
0.842734,0.879999,0.833527
0.851936,0.889999,0.842734
0.861133,0.899999,0.851936
0.870327,0.909999,0.861133
0.879516,0.919999,0.870327
0.888700,0.929999,0.879516
0.897881,0.939999,0.888700
0.907057,0.949999,0.897881
0.916229,0.959999,0.907057
0.925397,0.969999,0.916229
0.934561,0.979999,0.925397
0.943721,0.989999,0.934561
0.952876,0.999999,0.943721
0.962028,1.009999,0.952876
0.971175,1.019999,0.962028
0.980318,1.029999,0.971175
0.989458,1.039999,0.980318
0.998593,1.049999,0.989458
1.007724,1.059999,0.998593
1.016852,1.069999,1.007724
1.025975,1.079999,1.016852
1.035095,1.089999,1.025975
1.044210,1.099999,1.035095
1.053322,1.109999,1.044210
1.062430,1.119999,1.053322
1.071534,1.129999,1.062430
1.080634,1.139999,1.071534
1.089730,1.149999,1.080634
1.098823,1.159999,1.089730
1.107912,1.169999,1.098823
1.116997,1.179999,1.107912
1.126078,1.189999,1.116997
1.135155,1.199999,1.126078
1.144229,1.209999,1.135155
1.153299,1.219999,1.144229
1.162366,1.229999,1.153299
1.171429,1.239999,1.162366
1.180488,1.249999,1.171429
1.189543,1.259999,1.180488
1.198595,1.269999,1.189543
1.207644,1.279999,1.198595
1.216688,1.289999,1.207644
1.225730,1.299999,1.216688
1.234767,1.309999,1.225730
1.243801,1.319999,1.234767
1.252832,1.329999,1.243801
1.261859,1.339999,1.252832
1.270882,1.349999,1.261859
1.279902,1.359999,1.270882
1.288919,1.369999,1.279902
1.297932,1.379999,1.288919
1.306942,1.389999,1.297932
1.315948,1.399999,1.306942
1.324951,1.409999,1.315948
1.333950,1.419999,1.324951
1.342946,1.429999,1.333950
1.351939,1.439999,1.342946
1.360928,1.449999,1.351939
1.369914,1.459999,1.360928
1.378896,1.469999,1.369914
1.387876,1.479999,1.378896
1.396852,1.489999,1.387876
1.405824,1.499999,1.396852
1.414794,1.509999,1.405824
1.423760,1.519999,1.414794
1.432722,1.529999,1.423760
1.441682,1.539999,1.432722
1.450638,1.549999,1.441682
1.459591,1.559999,1.450638
1.468541,1.569999,1.459591
1.477488,1.579999,1.468541
1.486431,1.589999,1.477488
1.495371,1.599999,1.486431
1.504308,1.609999,1.495371
1.513242,1.619999,1.504308
1.522173,1.629999,1.513242
1.531100,1.639999,1.522173
1.540025,1.649999,1.531100
1.548946,1.659999,1.540025
1.557864,1.669999,1.548946
1.566779,1.679999,1.557864
1.575691,1.689999,1.566779
1.584600,1.699999,1.575691
1.593505,1.709999,1.584600
1.602408,1.719999,1.593505
1.611308,1.729999,1.602408
1.620204,1.739999,1.611308
1.629098,1.749999,1.620204
1.637988,1.759999,1.629098
1.646876,1.769999,1.637988
1.655760,1.779999,1.646876
1.664642,1.789999,1.655760
1.673520,1.799999,1.664642
1.682396,1.809999,1.673520
1.691268,1.819999,1.682396
1.700138,1.829999,1.691268
1.709004,1.839999,1.700138
1.717868,1.849999,1.709004
1.726728,1.859999,1.717868
1.735586,1.869999,1.726728
1.744441,1.879999,1.735586
1.753293,1.889999,1.744441
1.762142,1.899999,1.753293
1.770988,1.909999,1.762142
1.779831,1.919999,1.770988
1.788671,1.929999,1.779831
1.797509,1.939999,1.788671
1.806343,1.949998,1.797509
1.815175,1.959998,1.806343
1.824004,1.969998,1.815175
1.832830,1.979998,1.824004
1.841653,1.989998,1.832830
1.850473,1.999998,1.841653
1.859291,2.009999,1.850473
1.868105,2.019999,1.859291
1.876917,2.029999,1.868105
1.885726,2.039999,1.876917
1.894533,2.049999,1.885726
1.903336,2.059999,1.894533
1.912137,2.069999,1.903336
1.920935,2.079998,1.912137
1.929730,2.089998,1.920935
1.938523,2.099998,1.929730
1.947312,2.109998,1.938523
1.956099,2.119998,1.947312
1.964883,2.129998,1.956099
1.973665,2.139998,1.964883
1.982444,2.149998,1.973665
1.991220,2.159998,1.982444
1.999993,2.169998,1.991220
2.008764,2.179998,1.999993
2.017532,2.189998,2.008764
2.026297,2.199998,2.017532
2.035060,2.209998,2.026297
2.043820,2.219998,2.035060
2.052577,2.229998,2.043820
2.061331,2.239998,2.052577
2.070083,2.249998,2.061331
2.078833,2.259998,2.070083
2.087579,2.269998,2.078833
2.096323,2.279998,2.087579
2.105065,2.289998,2.096323
2.113804,2.299998,2.105065
2.122540,2.309998,2.113804
2.131273,2.319998,2.122540
2.140004,2.329998,2.131273
2.148733,2.339998,2.140004
2.157458,2.349998,2.148733
2.166182,2.359998,2.157458
2.174902,2.369998,2.166182
2.183620,2.379998,2.174902
2.192336,2.389998,2.183620
2.201049,2.399998,2.192336
2.209759,2.409998,2.201049
2.218467,2.419998,2.209759
2.227172,2.429998,2.218467
2.235875,2.439998,2.227172
2.244575,2.449998,2.235875
2.253273,2.459998,2.244575
2.261968,2.469998,2.253273
2.270660,2.479998,2.261968
2.279350,2.489998,2.270660
2.288038,2.499998,2.279350
2.296723,2.509998,2.288038
2.305406,2.519998,2.296723
2.314086,2.529998,2.305406
2.322764,2.539998,2.314086
2.331439,2.549998,2.322764
2.340111,2.559998,2.331439
2.348782,2.569998,2.340111
2.357449,2.579998,2.348782
2.366115,2.589998,2.357449
2.374778,2.599998,2.366115
2.383438,2.609998,2.374778
2.392096,2.619998,2.383438
2.400752,2.629998,2.392096
2.409405,2.639998,2.400752
2.418055,2.649998,2.409405
2.426704,2.659998,2.418055
2.435349,2.669998,2.426704
2.443993,2.679998,2.435349
2.452634,2.689998,2.443993
2.461273,2.699998,2.452634
2.469909,2.709998,2.461273
2.478543,2.719998,2.469909
2.487174,2.729998,2.478543
2.495803,2.739998,2.487174
2.504430,2.749998,2.495803
2.513054,2.759998,2.504430
2.521676,2.769998,2.513054
2.530296,2.779998,2.521676
2.538913,2.789998,2.530296
2.547528,2.799998,2.538913
2.556141,2.809998,2.547528
2.564751,2.819998,2.556141
2.573359,2.829998,2.564751
2.581964,2.839998,2.573359
2.590567,2.849998,2.581964
2.599168,2.859998,2.590567
2.607767,2.869998,2.599168
2.616363,2.879998,2.607767
2.624957,2.889998,2.616363
2.633549,2.899998,2.624957
2.642138,2.909998,2.633549
2.650725,2.919998,2.642138
2.659310,2.929998,2.650725
2.667892,2.939998,2.659310
2.676472,2.949998,2.667892
2.685050,2.959998,2.676472
2.693626,2.969998,2.685050
2.702199,2.979998,2.693626
2.710770,2.989998,2.702199
2.719339,2.999998,2.710770
2.727905,3.009998,2.719339
2.736470,3.019998,2.727905
2.745032,3.029998,2.736470
2.753591,3.039998,2.745032
2.762149,3.049998,2.753591
2.770704,3.059998,2.762149
2.779257,3.069998,2.770704
2.787808,3.079998,2.779257
2.796357,3.089998,2.787808
2.804903,3.099998,2.796357
2.813447,3.109998,2.804903
2.821989,3.119998,2.813447
2.830529,3.129997,2.821989
2.839066,3.139997,2.830529
2.847602,3.149997,2.839066
2.856135,3.159997,2.847602
2.864666,3.169997,2.856135
2.873194,3.179997,2.864666
2.881721,3.189997,2.873194
2.890245,3.199997,2.881721
2.898767,3.209997,2.890245
2.907287,3.219997,2.898767
2.915805,3.229997,2.907287
2.924321,3.239997,2.915805
2.932834,3.249997,2.924321
2.941346,3.259997,2.932834
2.949855,3.269997,2.941346
2.958362,3.279997,2.949855
2.966867,3.289997,2.958362
2.975369,3.299997,2.966867
2.983870,3.309997,2.975369
2.992368,3.319997,2.983870
3.000865,3.329997,2.992368
3.009359,3.339997,3.000865
3.017851,3.349997,3.009359
3.026341,3.359997,3.017851
3.034829,3.369997,3.026341
3.043314,3.379997,3.034829
3.051798,3.389997,3.043314
3.060279,3.399997,3.051798
3.068759,3.409997,3.060279
3.077236,3.419997,3.068759
3.085711,3.429997,3.077236
3.094184,3.439997,3.085711
3.102655,3.449997,3.094184
3.111124,3.459997,3.102655
3.119590,3.469997,3.111124
3.128055,3.479997,3.119590
3.136518,3.489997,3.128055
3.144978,3.499997,3.136518
3.153436,3.509997,3.144978
3.161893,3.519997,3.153436
3.170347,3.529997,3.161893
3.178799,3.539997,3.170347
3.187249,3.549997,3.178799
3.195698,3.559997,3.187249
3.204144,3.569997,3.195698
3.212588,3.579997,3.204144
3.221030,3.589997,3.212588
3.229469,3.599997,3.221030
3.237907,3.609997,3.229469
3.246343,3.619997,3.237907
3.254777,3.629997,3.246343
3.263209,3.639997,3.254777
3.271638,3.649997,3.263209
3.280066,3.659997,3.271638
3.288492,3.669997,3.280066
3.296915,3.679997,3.288492
3.305337,3.689997,3.296915
3.313756,3.699997,3.305337
3.322174,3.709997,3.313756
3.330590,3.719997,3.322174
3.339003,3.729997,3.330590
3.347415,3.739997,3.339003
3.355824,3.749997,3.347415
3.364232,3.759997,3.355824
3.372638,3.769997,3.364232
3.381041,3.779997,3.372638
3.389443,3.789997,3.381041
3.397842,3.799997,3.389443
3.406240,3.809997,3.397842
3.414636,3.819997,3.406240
3.423029,3.829997,3.414636
3.431421,3.839997,3.423029
3.439811,3.849997,3.431421
3.448199,3.859997,3.439811
3.456584,3.869997,3.448199
3.464968,3.879997,3.456584
3.473350,3.889997,3.464968
3.481730,3.899997,3.473350
3.490108,3.909997,3.481730
3.498484,3.919997,3.490108
3.506858,3.929997,3.498484
3.515230,3.939997,3.506858
3.523601,3.949997,3.515230
3.531969,3.959997,3.523601
3.540335,3.969997,3.531969
3.548699,3.979997,3.540335
3.557062,3.989997,3.548699
3.565422,3.999997,3.557062
3.573781,4.009997,3.565422
3.582138,4.019997,3.573781
3.590493,4.029997,3.582138
3.598845,4.039998,3.590493
3.607196,4.049998,3.598845
3.615545,4.059998,3.607196
3.623892,4.069998,3.615545
3.632238,4.079998,3.623892
3.640581,4.089999,3.632238
3.648922,4.099999,3.640581
3.657262,4.109999,3.648922
3.665599,4.119999,3.657262
3.673935,4.130000,3.665599
3.682269,4.140000,3.673935
3.690601,4.150000,3.682269
3.698931,4.160000,3.690601
3.707259,4.170001,3.698931
3.715585,4.180001,3.707259
3.723910,4.190001,3.715585
3.732232,4.200001,3.723910
3.740553,4.210001,3.732232
3.748872,4.220002,3.740553
3.757189,4.230002,3.748872
3.765504,4.240002,3.757189
3.773817,4.250002,3.765504
3.782128,4.260003,3.773817
3.790438,4.270003,3.782128
3.798745,4.280003,3.790438
3.807051,4.290003,3.798745
3.815355,4.300004,3.807051
3.823657,4.310004,3.815355
3.831957,4.320004,3.823657
3.840255,4.330004,3.831957
3.848552,4.340004,3.840255
3.856847,4.350005,3.848552
3.865139,4.360005,3.856847
3.873430,4.370005,3.865139
3.881720,4.380005,3.873430
3.890007,4.390006,3.881720
3.898292,4.400006,3.890007
3.906576,4.410006,3.898292
3.914858,4.420006,3.906576
3.923138,4.430007,3.914858
3.931416,4.440007,3.923138
3.939693,4.450007,3.931416
3.947967,4.460007,3.939693
3.956240,4.470007,3.947967
3.964511,4.480008,3.956240
3.972780,4.490008,3.964511
3.981048,4.500008,3.972780
3.989313,4.510008,3.981048
3.997577,4.520009,3.989313
4.005839,4.530009,3.997577
4.014099,4.540009,4.005839
4.022358,4.550009,4.014099
4.030614,4.560009,4.022358
4.038869,4.570010,4.030614
4.047122,4.580010,4.038869
4.055373,4.590010,4.047122
4.063623,4.600010,4.055373
4.071870,4.610011,4.063623
4.080116,4.620011,4.071870
4.088360,4.630011,4.080116
4.096603,4.640011,4.088360
4.104843,4.650012,4.096603
4.113082,4.660012,4.104843
4.121319,4.670012,4.113082
4.129554,4.680012,4.121319
4.137788,4.690012,4.129554
4.146020,4.700013,4.137788
4.154250,4.710013,4.146020
4.162478,4.720013,4.154250
4.170704,4.730013,4.162478
4.178929,4.740014,4.170704
4.187152,4.750014,4.178929
4.195373,4.760014,4.187152
4.203593,4.770014,4.195373
4.211811,4.780015,4.203593
4.220027,4.790015,4.211811
4.228241,4.800015,4.220027
4.236453,4.810015,4.228241
4.244664,4.820015,4.236453
4.252873,4.830016,4.244664
4.261081,4.840016,4.252873
4.269286,4.850016,4.261081
4.277490,4.860016,4.269286
4.285692,4.870017,4.277490
4.293893,4.880017,4.285692
4.302091,4.890017,4.293893
4.310288,4.900017,4.302091
4.318484,4.910017,4.310288
4.326677,4.920018,4.318484
4.334869,4.930018,4.326677
4.343059,4.940018,4.334869
4.351248,4.950018,4.343059
4.359434,4.960019,4.351248
4.367619,4.970019,4.359434
4.375803,4.980019,4.367619
4.383984,4.990019,4.375803
4.392164,5.000020,4.383984
4.400342,5.010020,4.392164
4.408519,5.020020,4.400342
4.416694,5.030020,4.408519
4.424867,5.040020,4.416694
4.433038,5.050021,4.424867
4.441208,5.060021,4.433038
4.449376,5.070021,4.441208
4.457543,5.080021,4.449376
4.465707,5.090022,4.457543
4.473870,5.100022,4.465707
4.482032,5.110022,4.473870
4.490191,5.120022,4.482032
4.498349,5.130023,4.490191
4.506506,5.140023,4.498349
4.514660,5.150023,4.506506
4.522813,5.160023,4.514660
4.530965,5.170023,4.522813
4.539114,5.180024,4.530965
4.547262,5.190024,4.539114
4.555409,5.200024,4.547262
4.563553,5.210024,4.555409
4.571696,5.220025,4.563553
4.579838,5.230025,4.571696
4.587977,5.240025,4.579838
4.596115,5.250025,4.587977
4.604252,5.260026,4.596115
4.612387,5.270026,4.604252
4.620520,5.280026,4.612387
4.628651,5.290026,4.620520
4.636781,5.300026,4.628651
4.644909,5.310027,4.636781
4.653036,5.320027,4.644909
4.661160,5.330027,4.653036
4.669284,5.340027,4.661160
4.677405,5.350028,4.669284
4.685525,5.360028,4.677405
4.693644,5.370028,4.685525
4.701760,5.380028,4.693644
4.709876,5.390028,4.701760
4.717989,5.400029,4.709876
4.726101,5.410029,4.717989
4.734211,5.420029,4.726101
4.742320,5.430029,4.734211
4.750427,5.440030,4.742320
4.758532,5.450030,4.750427
4.766636,5.460030,4.758532
4.774738,5.470030,4.766636
4.782838,5.480031,4.774738
4.790937,5.490031,4.782838
4.799035,5.500031,4.790937
4.807130,5.510031,4.799035
4.815225,5.520031,4.807130
4.823317,5.530032,4.815225
4.831408,5.540032,4.823317
4.839497,5.550032,4.831408
4.847585,5.560032,4.839497
4.855671,5.570033,4.847585
4.863755,5.580033,4.855671
4.871838,5.590033,4.863755
4.879920,5.600033,4.871838
4.887999,5.610034,4.879920
4.896078,5.620034,4.887999
4.904154,5.630034,4.896078
4.912229,5.640034,4.904154
4.920302,5.650034,4.912229
4.928374,5.660035,4.920302
4.936444,5.670035,4.928374
4.944513,5.680035,4.936444
4.952580,5.690035,4.944513
4.960646,5.700036,4.952580
4.968709,5.710036,4.960646
4.976772,5.720036,4.968709
4.984833,5.730036,4.976772
4.992892,5.740036,4.984833
5.000949,5.750037,4.992892
5.009005,5.760037,5.000949
5.017060,5.770037,5.009005
5.025113,5.780037,5.017060
5.033164,5.790038,5.025113
5.041214,5.800038,5.033164
5.049262,5.810038,5.041214
5.057309,5.820038,5.049262
5.065354,5.830039,5.057309
5.073398,5.840039,5.065354
5.081440,5.850039,5.073398
5.089480,5.860039,5.081440
5.097519,5.870039,5.089480
5.105556,5.880040,5.097519
5.113592,5.890040,5.105556
5.121627,5.900040,5.113592
5.129659,5.910040,5.121627
5.137690,5.920041,5.129659
5.145720,5.930041,5.137690
5.153748,5.940041,5.145720
5.161775,5.950041,5.153748
5.169800,5.960042,5.161775
5.177823,5.970042,5.169800
5.185845,5.980042,5.177823
5.193866,5.990042,5.185845
5.201885,6.000042,5.193866
5.209902,6.010043,5.201885
5.217918,6.020043,5.209902
5.225932,6.030043,5.217918
5.233945,6.040043,5.225932
5.241956,6.050044,5.233945
5.249966,6.060044,5.241956
5.257974,6.070044,5.249966
5.265981,6.080044,5.257974
5.273986,6.090044,5.265981
5.281990,6.100045,5.273986
5.289992,6.110045,5.281990
5.297993,6.120045,5.289992
5.305992,6.130045,5.297993
5.313990,6.140046,5.305992
5.321986,6.150046,5.313990
5.329980,6.160046,5.321986
5.337974,6.170046,5.329980
5.345965,6.180047,5.337974
5.353955,6.190047,5.345965
5.361944,6.200047,5.353955
5.369931,6.210047,5.361944
5.377917,6.220047,5.369931
5.385901,6.230048,5.377917
5.393883,6.240048,5.385901
5.401865,6.250048,5.393883
5.409844,6.260048,5.401865
5.417822,6.270049,5.409844
5.425799,6.280049,5.417822
5.433774,6.290049,5.425799
5.441748,6.300049,5.433774
5.449720,6.310050,5.441748
5.457691,6.320050,5.449720
5.465660,6.330050,5.457691
5.473628,6.340050,5.465660
5.481594,6.350050,5.473628
5.489559,6.360051,5.481594
5.497522,6.370051,5.489559
5.505484,6.380051,5.497522
5.513444,6.390051,5.505484
5.521403,6.400052,5.513444
5.529360,6.410052,5.521403
5.537316,6.420052,5.529360
5.545271,6.430052,5.537316
5.553224,6.440053,5.545271
5.561175,6.450053,5.553224
5.569125,6.460053,5.561175
5.577074,6.470053,5.569125
5.585021,6.480053,5.577074
5.592967,6.490054,5.585021
5.600911,6.500054,5.592967
5.608854,6.510054,5.600911
5.616795,6.520054,5.608854
5.624735,6.530055,5.616795
5.632673,6.540055,5.624735
5.640610,6.550055,5.632673
5.648546,6.560055,5.640610
5.656480,6.570055,5.648546
5.664412,6.580056,5.656480
5.672343,6.590056,5.664412
5.680273,6.600056,5.672343
5.688201,6.610056,5.680273
5.696128,6.620057,5.688201
5.704053,6.630057,5.696128
5.711977,6.640057,5.704053
5.719900,6.650057,5.711977
5.727821,6.660058,5.719900
5.735740,6.670058,5.727821
5.743658,6.680058,5.735740
5.751575,6.690058,5.743658
5.759490,6.700058,5.751575
5.767404,6.710059,5.759490
5.775317,6.720059,5.767404
5.783228,6.730059,5.775317
5.791137,6.740059,5.783228
5.799045,6.750060,5.791137
5.806952,6.760060,5.799045
5.814857,6.770060,5.806952
5.822761,6.780060,5.814857
5.830663,6.790061,5.822761
5.838564,6.800061,5.830663
5.846464,6.810061,5.838564
5.854362,6.820061,5.846464
5.862259,6.830061,5.854362
5.870154,6.840062,5.862259
5.878048,6.850062,5.870154
5.885940,6.860062,5.878048
5.893831,6.870062,5.885940
5.901721,6.880063,5.893831
5.909609,6.890063,5.901721
5.917496,6.900063,5.909609
5.925382,6.910063,5.917496
5.933266,6.920063,5.925382
5.941148,6.930064,5.933266
5.949029,6.940064,5.941148
5.956909,6.950064,5.949029
5.964788,6.960064,5.956909
5.972664,6.970065,5.964788
5.980540,6.980065,5.972664
5.988414,6.990065,5.980540
5.996287,7.000065,5.988414
6.004158,7.010066,5.996287
6.012028,7.020066,6.004158
6.019897,7.030066,6.012028
6.027764,7.040066,6.019897
6.035630,7.050066,6.027764
6.043494,7.060067,6.035630
6.051357,7.070067,6.043494
6.059219,7.080067,6.051357
6.067079,7.090067,6.059219
6.074938,7.100068,6.067079
6.082795,7.110068,6.074938
6.090652,7.120068,6.082795
6.098506,7.130068,6.090652
6.106360,7.140069,6.098506
6.114211,7.150069,6.106360
6.122062,7.160069,6.114211
6.129911,7.170069,6.122062
6.137759,7.180069,6.129911
6.145605,7.190070,6.137759
6.153450,7.200070,6.145605
6.161294,7.210070,6.153450
6.169136,7.220070,6.161294
6.176977,7.230071,6.169136
6.184817,7.240071,6.176977
6.192655,7.250071,6.184817
6.200492,7.260071,6.192655
6.208327,7.270072,6.200492
6.216161,7.280072,6.208327
6.223994,7.290072,6.216161
6.231825,7.300072,6.223994
6.239655,7.310072,6.231825
6.247484,7.320073,6.239655
6.255311,7.330073,6.247484
6.263137,7.340073,6.255311
6.270962,7.350073,6.263137
6.278785,7.360074,6.270962
6.286607,7.370074,6.278785
6.294427,7.380074,6.286607
6.302246,7.390074,6.294427
6.310064,7.400074,6.302246
6.317880,7.410075,6.310064
6.325695,7.420075,6.317880
6.333509,7.430075,6.325695
6.341321,7.440075,6.333509
6.349132,7.450076,6.341321
6.356942,7.460076,6.349132
6.364750,7.470076,6.356942
6.372557,7.480076,6.364750
6.380363,7.490077,6.372557
6.388167,7.500077,6.380363
6.395970,7.510077,6.388167
6.403772,7.520077,6.395970
6.411572,7.530077,6.403772
6.419371,7.540078,6.411572
6.427168,7.550078,6.419371
6.434964,7.560078,6.427168
6.442759,7.570078,6.434964
6.450553,7.580079,6.442759
6.458345,7.590079,6.450553
6.466136,7.600079,6.458345
6.473926,7.610079,6.466136
6.481714,7.620080,6.473926
6.489501,7.630080,6.481714
6.497286,7.640080,6.489501
6.505070,7.650080,6.497286
6.512853,7.660080,6.505070
6.520635,7.670081,6.512853
6.528415,7.680081,6.520635
6.536194,7.690081,6.528415
6.543972,7.700081,6.536194
6.551748,7.710082,6.543972
6.559523,7.720082,6.551748
6.567297,7.730082,6.559523
6.575069,7.740082,6.567297
6.582840,7.750082,6.575069
6.590610,7.760083,6.582840
6.598378,7.770083,6.590610
6.606145,7.780083,6.598378
6.613911,7.790083,6.606145
6.621675,7.800084,6.613911
6.629438,7.810084,6.621675
6.637200,7.820084,6.629438
6.644961,7.830084,6.637200
6.652720,7.840085,6.644961
6.660478,7.850085,6.652720
6.668234,7.860085,6.660478
6.675990,7.870085,6.668234
6.683744,7.880085,6.675990
6.691496,7.890086,6.683744
6.699248,7.900086,6.691496
6.706998,7.910086,6.699248
6.714747,7.920086,6.706998
6.722494,7.930087,6.714747
6.730240,7.940087,6.722494
6.737985,7.950087,6.730240
6.745729,7.960087,6.737985
6.753471,7.970088,6.745729
6.761212,7.980088,6.753471
6.768951,7.990088,6.761212
6.776690,8.000088,6.768951
6.784427,8.010088,6.776690
6.792163,8.020088,6.784427
6.799897,8.030088,6.792163
6.807630,8.040089,6.799897
6.815362,8.050089,6.807630
6.823093,8.060089,6.815362
6.830822,8.070089,6.823093
6.838550,8.080090,6.830822
6.846277,8.090090,6.838550
6.854003,8.100090,6.846277
6.861727,8.110090,6.854003
6.869450,8.120090,6.861727
6.877172,8.130091,6.869450
6.884892,8.140091,6.877172
6.892611,8.150091,6.884892
6.900329,8.160091,6.892611
6.908045,8.170092,6.900329
6.915761,8.180092,6.908045
6.923475,8.190092,6.915761
6.931187,8.200092,6.923475
6.938899,8.210093,6.931187
6.946609,8.220093,6.938899
6.954318,8.230093,6.946609
6.962026,8.240093,6.954318
6.969732,8.250093,6.962026
6.977437,8.260094,6.969732
6.985141,8.270094,6.977437
6.992843,8.280094,6.985141
7.000545,8.290094,6.992843
7.008245,8.300095,7.000545
7.015943,8.310095,7.008245
7.023641,8.320095,7.015943
7.031337,8.330095,7.023641
7.039032,8.340096,7.031337
7.046726,8.350096,7.039032
7.054418,8.360096,7.046726
7.062109,8.370096,7.054418
7.069799,8.380096,7.062109
7.077488,8.390097,7.069799
7.085175,8.400097,7.077488
7.092862,8.410097,7.085175
7.100547,8.420097,7.092862
7.108230,8.430098,7.100547
7.115913,8.440098,7.108230
7.123594,8.450098,7.115913
7.131274,8.460098,7.123594
7.138952,8.470098,7.131274
7.146630,8.480099,7.138952
7.154306,8.490099,7.146630
7.161981,8.500099,7.154306
7.169654,8.510099,7.161981
7.177327,8.520100,7.169654
7.184998,8.530100,7.177327
7.192668,8.540100,7.184998
7.200337,8.550100,7.192668
7.208004,8.560101,7.200337
7.215670,8.570101,7.208004
7.223335,8.580101,7.215670
7.230999,8.590101,7.223335
7.238661,8.600101,7.230999
7.246323,8.610102,7.238661
7.253983,8.620102,7.246323
7.261641,8.630102,7.253983
7.269299,8.640102,7.261641
7.276955,8.650103,7.269299
7.284610,8.660103,7.276955
7.292264,8.670103,7.284610
7.299917,8.680103,7.292264
7.307568,8.690104,7.299917
7.315218,8.700104,7.307568
7.322867,8.710104,7.315218
7.330515,8.720104,7.322867
7.338161,8.730104,7.330515
7.345806,8.740105,7.338161
7.353450,8.750105,7.345806
7.361093,8.760105,7.353450
7.368735,8.770105,7.361093
7.376375,8.780106,7.368735
7.384014,8.790106,7.376375
7.391652,8.800106,7.384014
7.399288,8.810106,7.391652
7.406924,8.820107,7.399288
7.414558,8.830107,7.406924
7.422191,8.840107,7.414558
7.429823,8.850107,7.422191
7.437453,8.860107,7.429823
7.445083,8.870108,7.437453
7.452711,8.880108,7.445083
7.460338,8.890108,7.452711
7.467963,8.900108,7.460338
7.475588,8.910109,7.467963
7.483211,8.920109,7.475588
7.490833,8.930109,7.483211
7.498454,8.940109,7.490833
7.506074,8.950109,7.498454
7.513692,8.960110,7.506074
7.521309,8.970110,7.513692
7.528925,8.980110,7.521309
7.536540,8.990110,7.528925
7.544154,9.000111,7.536540
7.551766,9.010111,7.544154
7.559377,9.020111,7.551766
7.566987,9.030111,7.559377
7.574596,9.040112,7.566987
7.582204,9.050112,7.574596
7.589810,9.060112,7.582204
7.597415,9.070112,7.589810
7.605019,9.080112,7.597415
7.612622,9.090113,7.605019
7.620224,9.100113,7.612622
7.627824,9.110113,7.620224
7.635423,9.120113,7.627824
7.643021,9.130114,7.635423
7.650618,9.140114,7.643021
7.658214,9.150114,7.650618
7.665808,9.160114,7.658214
7.673401,9.170115,7.665808
7.680993,9.180115,7.673401
7.688584,9.190115,7.680993
7.696174,9.200115,7.688584
7.703762,9.210115,7.696174
7.711349,9.220116,7.703762
7.718936,9.230116,7.711349
7.726520,9.240116,7.718936
7.734104,9.250116,7.726520
7.741687,9.260117,7.734104
7.749268,9.270117,7.741687
7.756848,9.280117,7.749268
7.764427,9.290117,7.756848
7.772005,9.300117,7.764427
7.779581,9.310118,7.772005
7.787157,9.320118,7.779581
